SUID;adjustedPValue_Bingo-astrocytoma-unique;description_Bingo-astrocytoma-unique;N_Bingo-astrocytoma-unique;name;nn_Bingo-astrocytoma-unique;nodeFillColor_Bingo-astrocytoma-unique;nodeFontSize_Bingo-astrocytoma-unique;nodeSize_Bingo-astrocytoma-unique;nodeType_Bingo-astrocytoma-unique;pValue_Bingo-astrocytoma-unique;selected;shared name;X_Bingo-astrocytoma-unique;xx_Bingo-astrocytoma-unique
152184;3.52E-01;posttranscriptional gene silencing;14306;16441;22;0.453193864;14;2;ellipse;2.86E-01;false;16441;217;1
152602;3.52E-01;response to cocaine;14306;42220;22;0.453193864;14;2;ellipse;2.86E-01;false;42220;217;1
153216;3.52E-01;activation of pro-apoptotic gene products;14306;8633;22;0.453193864;14;2;ellipse;2.86E-01;false;8633;217;1
153509;3.52E-01;regulation of mitotic metaphase/anaphase transition;14306;30071;22;0.453193864;14;2;ellipse;2.86E-01;false;30071;217;1
154441;3.52E-01;regulation of blood vessel endothelial cell migration;14306;43535;22;0.453193864;14;2;ellipse;2.86E-01;false;43535;217;1
148677;3.54E-01;negative regulation of secretion;14306;51048;70;0.451451486;14;2.828427125;ellipse;2.87E-01;false;51048;217;2
150434;3.54E-01;adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains;14306;2460;70;0.451451486;14;2.828427125;ellipse;2.87E-01;false;2460;217;2
150433;3.60E-01;adaptive immune response;14306;2250;71;0.443237031;14;2.828427125;ellipse;2.93E-01;false;2250;217;2
148488;3.62E-01;peptidyl-threonine modification;14306;18210;23;0.441386745;14;2;ellipse;2.97E-01;false;18210;217;1
148703;3.62E-01;sulfur metabolic process;14306;6790;125;0.441386745;14;3.464101615;ellipse;2.95E-01;false;6790;217;3
149050;3.62E-01;negative regulation of protein catabolic process;14306;42177;23;0.441386745;14;2;ellipse;2.97E-01;false;42177;217;1
149408;3.62E-01;multicellular organism growth;14306;35264;23;0.441386745;14;2;ellipse;2.97E-01;false;35264;217;1
149455;3.62E-01;epithelial cell proliferation;14306;50673;23;0.441386745;14;2;ellipse;2.97E-01;false;50673;217;1
149809;3.62E-01;leukotriene metabolic process;14306;6691;23;0.441386745;14;2;ellipse;2.97E-01;false;6691;217;1
149918;3.62E-01;positive regulation of protein import into nucleus;14306;42307;23;0.441386745;14;2;ellipse;2.97E-01;false;42307;217;1
149988;3.62E-01;positive regulation of lipid biosynthetic process;14306;46889;23;0.441386745;14;2;ellipse;2.97E-01;false;46889;217;1
150317;3.62E-01;positive regulation of glucose import;14306;46326;23;0.441386745;14;2;ellipse;2.97E-01;false;46326;217;1
150349;3.62E-01;hindbrain morphogenesis;14306;21575;23;0.441386745;14;2;ellipse;2.97E-01;false;21575;217;1
150664;3.62E-01;reciprocal meiotic recombination;14306;7131;23;0.441386745;14;2;ellipse;2.97E-01;false;7131;217;1
150907;3.62E-01;regulation of organ formation;14306;3156;23;0.441386745;14;2;ellipse;2.97E-01;false;3156;217;1
151192;3.62E-01;thymus development;14306;48538;23;0.441386745;14;2;ellipse;2.97E-01;false;48538;217;1
151375;3.62E-01;positive regulation of muscle contraction;14306;45933;23;0.441386745;14;2;ellipse;2.97E-01;false;45933;217;1
152362;3.62E-01;positive regulation of fatty acid metabolic process;14306;45923;23;0.441386745;14;2;ellipse;2.97E-01;false;45923;217;1
153656;3.62E-01;gastrulation with mouth forming second;14306;1702;23;0.441386745;14;2;ellipse;2.97E-01;false;1702;217;1
153826;3.62E-01;protein autoubiquitination;14306;51865;23;0.441386745;14;2;ellipse;2.97E-01;false;51865;217;1
154964;3.62E-01;head development;14306;60322;23;0.441386745;14;2;ellipse;2.97E-01;false;60322;217;1
151529;3.64E-01;RNA catabolic process;14306;6401;72;0.438940552;14;2.828427125;ellipse;2.98E-01;false;6401;217;2
151683;3.66E-01;di-, tri-valent inorganic cation homeostasis;14306;55066;240;0.436616932;14;4.472135955;ellipse;3.00E-01;false;55066;217;5
151660;3.69E-01;chromatin assembly or disassembly;14306;6333;127;0.432524298;14;3.464101615;ellipse;3.03E-01;false;6333;217;3
148377;3.71E-01;regulation of striated muscle contraction;14306;6942;24;0.430143958;14;2;ellipse;3.07E-01;false;6942;217;1
148710;3.71E-01;regulation of NF-kappaB import into nucleus;14306;42345;24;0.430143958;14;2;ellipse;3.07E-01;false;42345;217;1
148718;3.71E-01;negative regulation of blood coagulation;14306;30195;24;0.430143958;14;2;ellipse;3.07E-01;false;30195;217;1
149108;3.71E-01;regulation of leukocyte mediated cytotoxicity;14306;1910;24;0.430143958;14;2;ellipse;3.07E-01;false;1910;217;1
149808;3.71E-01;cellular alkene metabolic process;14306;43449;24;0.430143958;14;2;ellipse;3.07E-01;false;43449;217;1
150174;3.71E-01;somatic diversification of immune receptors;14306;2200;24;0.430143958;14;2;ellipse;3.07E-01;false;2200;217;1
150280;3.71E-01;glutamate signaling pathway;14306;7215;24;0.430143958;14;2;ellipse;3.07E-01;false;7215;217;1
150316;3.71E-01;positive regulation of glucose transport;14306;10828;24;0.430143958;14;2;ellipse;3.07E-01;false;10828;217;1
150320;3.71E-01;T cell receptor signaling pathway;14306;50852;24;0.430143958;14;2;ellipse;3.07E-01;false;50852;217;1
150331;3.71E-01;regulation of immunoglobulin production;14306;2637;24;0.430143958;14;2;ellipse;3.07E-01;false;2637;217;1
150490;3.71E-01;apoptotic nuclear change;14306;30262;24;0.430143958;14;2;ellipse;3.07E-01;false;30262;217;1
151104;3.71E-01;epidermis morphogenesis;14306;48730;24;0.430143958;14;2;ellipse;3.07E-01;false;48730;217;1
151172;3.71E-01;negative regulation of proteolysis;14306;45861;24;0.430143958;14;2;ellipse;3.07E-01;false;45861;217;1
151533;3.71E-01;stem cell maintenance;14306;19827;24;0.430143958;14;2;ellipse;3.07E-01;false;19827;217;1
152106;3.71E-01;positive regulation of nuclear division;14306;51785;24;0.430143958;14;2;ellipse;3.07E-01;false;51785;217;1
152107;3.71E-01;positive regulation of mitosis;14306;45840;24;0.430143958;14;2;ellipse;3.07E-01;false;45840;217;1
153588;3.71E-01;positive regulation of multicellular organism growth;14306;40018;24;0.430143958;14;2;ellipse;3.07E-01;false;40018;217;1
149469;3.74E-01;protein import into nucleus;14306;6606;74;0.427251126;14;2.828427125;ellipse;3.10E-01;false;6606;217;2
149647;3.74E-01;detection of external stimulus;14306;9581;74;0.427251126;14;2.828427125;ellipse;3.10E-01;false;9581;217;2
151016;3.80E-01;central nervous system neuron differentiation;14306;21953;75;0.419679211;14;2.828427125;ellipse;3.15E-01;false;21953;217;2
149216;3.81E-01;Wnt receptor signaling pathway;14306;16055;130;0.419364755;14;3.464101615;ellipse;3.16E-01;false;16055;217;3
148326;3.81E-01;histone methylation;14306;16571;25;0.418793498;14;2;ellipse;3.18E-01;false;16571;217;1
148843;3.81E-01;hippocampus development;14306;21766;25;0.418793498;14;2;ellipse;3.18E-01;false;21766;217;1
148870;3.81E-01;positive regulation of B cell proliferation;14306;30890;25;0.418793498;14;2;ellipse;3.18E-01;false;30890;217;1
149995;3.81E-01;positive regulation of nitric oxide biosynthetic process;14306;45429;25;0.418793498;14;2;ellipse;3.18E-01;false;45429;217;1
151035;3.81E-01;mating;14306;7618;25;0.418793498;14;2;ellipse;3.18E-01;false;7618;217;1
151424;3.81E-01;G2/M transition checkpoint;14306;31576;25;0.418793498;14;2;ellipse;3.18E-01;false;31576;217;1
151732;3.81E-01;cellular response to hydrogen peroxide;14306;70301;25;0.418793498;14;2;ellipse;3.18E-01;false;70301;217;1
152032;3.81E-01;eating behavior;14306;42755;25;0.418793498;14;2;ellipse;3.18E-01;false;42755;217;1
152527;3.81E-01;negative regulation of gene expression, epigenetic;14306;45814;25;0.418793498;14;2;ellipse;3.18E-01;false;45814;217;1
152881;3.81E-01;very long-chain fatty acid metabolic process;14306;38;25;0.418793498;14;2;ellipse;3.18E-01;false;38;217;1
153854;3.81E-01;regulation of DNA repair;14306;6282;25;0.418793498;14;2;ellipse;3.18E-01;false;6282;217;1
154467;3.81E-01;histone H4 acetylation;14306;43967;25;0.418793498;14;2;ellipse;3.18E-01;false;43967;217;1
150185;3.85E-01;adult behavior;14306;30534;76;0.414916391;14;2.828427125;ellipse;3.21E-01;false;30534;217;2
148794;3.88E-01;regulation of membrane potential;14306;42391;132;0.410938026;14;3.464101615;ellipse;3.24E-01;false;42391;217;3
150450;3.91E-01;humoral immune response;14306;6959;77;0.407843547;14;2.828427125;ellipse;3.26E-01;false;6959;217;2
149284;3.91E-01;mRNA processing;14306;6397;309;0.407793342;14;4.898979486;ellipse;3.28E-01;false;6397;217;6
149534;3.91E-01;regulation of axon extension;14306;30516;26;0.407793342;14;2;ellipse;3.28E-01;false;30516;217;1
149674;3.91E-01;regulation of skeletal muscle tissue development;14306;48641;26;0.407793342;14;2;ellipse;3.28E-01;false;48641;217;1
150138;3.91E-01;negative regulation of axonogenesis;14306;50771;26;0.407793342;14;2;ellipse;3.28E-01;false;50771;217;1
150151;3.91E-01;hydrogen peroxide metabolic process;14306;42743;26;0.407793342;14;2;ellipse;3.28E-01;false;42743;217;1
150443;3.91E-01;positive regulation of synaptic transmission;14306;50806;26;0.407793342;14;2;ellipse;3.28E-01;false;50806;217;1
151096;3.91E-01;regulation of microtubule polymerization or depolymerization;14306;31110;26;0.407793342;14;2;ellipse;3.28E-01;false;31110;217;1
151310;3.91E-01;positive regulation of adaptive immune response;14306;2821;26;0.407793342;14;2;ellipse;3.28E-01;false;2821;217;1
151499;3.91E-01;superoxide metabolic process;14306;6801;26;0.407793342;14;2;ellipse;3.28E-01;false;6801;217;1
152758;3.91E-01;response to fungus;14306;9620;26;0.407793342;14;2;ellipse;3.28E-01;false;9620;217;1
153094;3.91E-01;stem cell development;14306;48864;26;0.407793342;14;2;ellipse;3.28E-01;false;48864;217;1
155091;3.91E-01;mechanoreceptor differentiation;14306;42490;26;0.407793342;14;2;ellipse;3.28E-01;false;42490;217;1
150987;3.92E-01;calcium ion homeostasis;14306;55074;191;0.406507303;14;4;ellipse;3.29E-01;false;55074;217;4
149463;3.95E-01;alcohol catabolic process;14306;46164;78;0.403550301;14;2.828427125;ellipse;3.32E-01;false;46164;217;2
150599;3.95E-01;negative regulation of protein ubiquitination;14306;31397;78;0.403550301;14;2.828427125;ellipse;3.32E-01;false;31397;217;2
148579;4.01E-01;response to axon injury;14306;48678;27;0.397022515;14;2;ellipse;3.38E-01;false;48678;217;1
148981;4.01E-01;glutathione metabolic process;14306;6749;27;0.397022515;14;2;ellipse;3.38E-01;false;6749;217;1
149502;4.01E-01;cellular component disassembly involved in apoptosis;14306;6921;27;0.397022515;14;2;ellipse;3.38E-01;false;6921;217;1
149622;4.01E-01;regulation of striated muscle cell differentiation;14306;51153;27;0.397022515;14;2;ellipse;3.38E-01;false;51153;217;1
153596;4.01E-01;positive regulation of neuron differentiation;14306;45666;27;0.397022515;14;2;ellipse;3.38E-01;false;45666;217;1
153643;4.01E-01;collagen fibril organization;14306;30199;27;0.397022515;14;2;ellipse;3.38E-01;false;30199;217;1
153835;4.01E-01;regulation of systemic arterial blood pressure mediated by a chemical signal;14306;3044;27;0.397022515;14;2;ellipse;3.38E-01;false;3044;217;1
154056;4.01E-01;regeneration;14306;31099;79;0.397022515;14;2.828427125;ellipse;3.37E-01;false;31099;217;2
154569;4.01E-01;regulation of lipid storage;14306;10883;27;0.397022515;14;2;ellipse;3.38E-01;false;10883;217;1
152201;4.06E-01;gastrulation;14306;7369;80;0.391505457;14;2.828427125;ellipse;3.43E-01;false;7369;217;2
152294;4.06E-01;cell projection assembly;14306;30031;80;0.391505457;14;2.828427125;ellipse;3.43E-01;false;30031;217;2
149466;4.08E-01;negative regulation of protein modification process;14306;31400;137;0.38961027;14;3.464101615;ellipse;3.45E-01;false;31400;217;3
148983;4.10E-01;regulation of cellular ketone metabolic process;14306;10565;81;0.38758039;14;2.828427125;ellipse;3.49E-01;false;10565;217;2
148988;4.10E-01;regulation of viral reproduction;14306;50792;28;0.38758039;14;2;ellipse;3.48E-01;false;50792;217;1
149010;4.10E-01;positive regulation of leukocyte mediated immunity;14306;2705;28;0.38758039;14;2;ellipse;3.48E-01;false;2705;217;1
149331;4.10E-01;fatty acid transport;14306;15908;28;0.38758039;14;2;ellipse;3.48E-01;false;15908;217;1
150003;4.10E-01;activation of MAPKK activity;14306;186;28;0.38758039;14;2;ellipse;3.48E-01;false;186;217;1
150021;4.10E-01;positive regulation of lymphocyte mediated immunity;14306;2708;28;0.38758039;14;2;ellipse;3.48E-01;false;2708;217;1
150984;4.10E-01;cellular carbohydrate catabolic process;14306;44275;81;0.38758039;14;2.828427125;ellipse;3.49E-01;false;44275;217;2
151049;4.10E-01;protein maturation by peptide bond cleavage;14306;51605;81;0.38758039;14;2.828427125;ellipse;3.49E-01;false;51605;217;2
151239;4.10E-01;lipoprotein metabolic process;14306;42157;81;0.38758039;14;2.828427125;ellipse;3.49E-01;false;42157;217;2
151247;4.10E-01;localization;14306;51179;2984;0.38758039;14;13.85640646;ellipse;3.48E-01;false;51179;217;48
151916;4.10E-01;polysaccharide catabolic process;14306;272;28;0.38758039;14;2;ellipse;3.48E-01;false;272;217;1
152035;4.10E-01;RNA 3'-end processing;14306;31123;28;0.38758039;14;2;ellipse;3.48E-01;false;31123;217;1
152145;4.10E-01;response to interleukin-1;14306;70555;28;0.38758039;14;2;ellipse;3.48E-01;false;70555;217;1
153096;4.10E-01;regulation of cell killing;14306;31341;28;0.38758039;14;2;ellipse;3.48E-01;false;31341;217;1
150697;4.14E-01;homophilic cell adhesion;14306;7156;139;0.382884615;14;3.464101615;ellipse;3.53E-01;false;7156;217;3
151784;4.14E-01;DNA conformation change;14306;71103;139;0.382884615;14;3.464101615;ellipse;3.53E-01;false;71103;217;3
153194;4.14E-01;proteasomal ubiquitin-dependent protein catabolic process;14306;43161;139;0.382884615;14;3.464101615;ellipse;3.53E-01;false;43161;217;3
154840;4.14E-01;proteasomal protein catabolic process;14306;10498;139;0.382884615;14;3.464101615;ellipse;3.53E-01;false;10498;217;3
149551;4.15E-01;inner ear development;14306;48839;82;0.381972474;14;2.828427125;ellipse;3.54E-01;false;48839;217;2
150503;4.15E-01;embryonic skeletal system development;14306;48706;82;0.381972474;14;2.828427125;ellipse;3.54E-01;false;48706;217;2
150713;4.18E-01;negative regulation of cellular protein metabolic process;14306;32269;199;0.378631399;14;4;ellipse;3.57E-01;false;32269;217;4
148840;4.19E-01;genitalia development;14306;48806;29;0.377937855;14;2;ellipse;3.58E-01;false;48806;217;1
149336;4.19E-01;negative regulation of transforming growth factor beta receptor signaling pathway;14306;30512;29;0.377937855;14;2;ellipse;3.58E-01;false;30512;217;1
149921;4.19E-01;complement activation, classical pathway;14306;6958;29;0.377937855;14;2;ellipse;3.58E-01;false;6958;217;1
150829;4.19E-01;positive regulation of transmission of nerve impulse;14306;51971;29;0.377937855;14;2;ellipse;3.58E-01;false;51971;217;1
151314;4.19E-01;nerve-nerve synaptic transmission;14306;7270;29;0.377937855;14;2;ellipse;3.58E-01;false;7270;217;1
150487;4.20E-01;signal release;14306;23061;83;0.377081795;14;2.828427125;ellipse;3.60E-01;false;23061;217;2
150637;4.20E-01;generation of a signal involved in cell-cell signaling;14306;3001;83;0.377081795;14;2.828427125;ellipse;3.60E-01;false;3001;217;2
152583;4.20E-01;nucleosome assembly;14306;6334;83;0.377081795;14;2.828427125;ellipse;3.60E-01;false;6334;217;2
149418;4.26E-01;regulation of hormone secretion;14306;46883;84;0.370720969;14;2.828427125;ellipse;3.65E-01;false;46883;217;2
148666;4.28E-01;platelet activation;14306;30168;30;0.368060938;14;2;ellipse;3.68E-01;false;30168;217;1
149976;4.28E-01;cerebellum development;14306;21549;30;0.368060938;14;2;ellipse;3.68E-01;false;21549;217;1
150852;4.28E-01;central nervous system neuron development;14306;21954;30;0.368060938;14;2;ellipse;3.68E-01;false;21954;217;1
151503;4.28E-01;mammary gland morphogenesis;14306;60443;30;0.368060938;14;2;ellipse;3.68E-01;false;60443;217;1
153690;4.28E-01;cellular iron ion homeostasis;14306;6879;30;0.368060938;14;2;ellipse;3.68E-01;false;6879;217;1
150165;4.37E-01;maintenance of location;14306;51235;86;0.359143597;14;2.828427125;ellipse;3.76E-01;false;51235;217;2
148976;4.37E-01;regulation of glucose import;14306;46324;31;0.359045442;14;2;ellipse;3.78E-01;false;46324;217;1
149478;4.37E-01;negative regulation of hormone secretion;14306;46888;31;0.359045442;14;2;ellipse;3.78E-01;false;46888;217;1
149680;4.37E-01;regulation of nitric oxide biosynthetic process;14306;45428;31;0.359045442;14;2;ellipse;3.78E-01;false;45428;217;1
149896;4.37E-01;positive regulation of neurological system process;14306;31646;31;0.359045442;14;2;ellipse;3.78E-01;false;31646;217;1
150193;4.37E-01;positive regulation of axonogenesis;14306;50772;31;0.359045442;14;2;ellipse;3.78E-01;false;50772;217;1
150629;4.37E-01;regulation of ion transmembrane transporter activity;14306;32412;31;0.359045442;14;2;ellipse;3.78E-01;false;32412;217;1
150986;4.37E-01;metal ion homeostasis;14306;55065;205;0.359045442;14;4;ellipse;3.78E-01;false;55065;217;4
151114;4.37E-01;neural crest cell development;14306;14032;31;0.359045442;14;2;ellipse;3.78E-01;false;14032;217;1
152150;4.37E-01;membrane docking;14306;22406;31;0.359045442;14;2;ellipse;3.78E-01;false;22406;217;1
152153;4.37E-01;humoral immune response mediated by circulating immunoglobulin;14306;2455;31;0.359045442;14;2;ellipse;3.78E-01;false;2455;217;1
149422;4.41E-01;chromatin assembly;14306;31497;87;0.355495501;14;2.828427125;ellipse;3.81E-01;false;31497;217;2
149887;4.41E-01;regulation of angiogenesis;14306;45765;87;0.355495501;14;2.828427125;ellipse;3.81E-01;false;45765;217;2
150244;4.41E-01;secretion by cell;14306;32940;206;0.355495501;14;4;ellipse;3.81E-01;false;32940;217;4
150471;4.46E-01;positive regulation of translation;14306;45727;32;0.350267086;14;2;ellipse;3.87E-01;false;45727;217;1
150615;4.46E-01;regulation of protein kinase B signaling cascade;14306;51896;32;0.350267086;14;2;ellipse;3.87E-01;false;51896;217;1
151079;4.46E-01;regulation of B cell proliferation;14306;30888;32;0.350267086;14;2;ellipse;3.87E-01;false;30888;217;1
151113;4.46E-01;neural crest cell differentiation;14306;14033;32;0.350267086;14;2;ellipse;3.87E-01;false;14033;217;1
151522;4.46E-01;negative regulation of inflammatory response;14306;50728;32;0.350267086;14;2;ellipse;3.87E-01;false;50728;217;1
151617;4.46E-01;synaptic vesicle transport;14306;48489;32;0.350267086;14;2;ellipse;3.87E-01;false;48489;217;1
152287;4.46E-01;phototransduction;14306;7602;32;0.350267086;14;2;ellipse;3.87E-01;false;7602;217;1
149076;4.52E-01;regulation of metal ion transport;14306;10959;89;0.344968062;14;2.828427125;ellipse;3.92E-01;false;10959;217;2
151479;4.54E-01;regulation of neurological system process;14306;31644;149;0.342801451;14;3.464101615;ellipse;3.94E-01;false;31644;217;3
148588;4.55E-01;behavioral interaction between organisms;14306;51705;33;0.341700791;14;2;ellipse;3.96E-01;false;51705;217;1
